name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1310506,96.368,-11.764,240.907,9.630420622287682e-07,2.0,0.05934174371360255,204,0.5,S230518h,1310506,9.630420622287682e-07
66895,81.510,7.285,279.687,9.625231268665426e-07,1.3,0.0385485759129449,205,0.5,S230518h,66895,9.625231268665426e-07
81660,81.510,7.307,253.461,9.625231268665426e-07,8.0,0.2372627965255978,206,0.5,S230518h,81660,9.625231268665426e-07
1301647,92.229,-9.058,226.467,9.619854221856625e-07,3.0,0.08891889612688435,207,0.5,S230518h,1301647,9.619854221856625e-07
7798611,96.297,-15.008,271.884,9.60433270114038e-07,0.1,0.0029515296271727253,208,0.5,S230518h,7798611,9.60433270114038e-07
7798636,96.273,-14.921,266.584,9.60433270114038e-07,0.2,0.005910973908034703,209,0.5,S230518h,7798636,9.60433270114038e-07
7798605,96.483,-15.202,214.952,9.594633016195587e-07,0.06,0.0017659586193624847,210,0.5,S230518h,7798605,9.594633016195587e-07
7817333,97.846,-15.925,248.054,9.583571643347803e-07,0.1,0.0029451323900443614,211,0.5,S230518h,7817333,9.583571643347803e-07
7798969,97.461,-14.672,264.242,9.574772721321919e-07,0.2,0.005892756897870996,212,0.5,S230518h,7798969,9.574772721321919e-07
7817283,97.777,-16.437,247.379,9.566085463435506e-07,0.2,0.005887403177530746,213,0.5,S230518h,7817283,9.566085463435506e-07
72663,84.429,2.350,253.063,9.544488318473494e-07,2.0,0.05881216633852058,214,0.5,S230518h,72663,9.544488318473494e-07
1300577,88.973,-3.984,266.632,9.53283518848546e-07,5.0,0.14686275016414518,215,0.5,S230518h,1300577,9.53283518848546e-07
7816858,97.833,-16.544,235.027,9.529830118495512e-07,0.4,0.01173803464622163,216,0.5,S230518h,7816858,9.529830118495512e-07
7797884,97.777,-15.705,230.456,9.523543349370418e-07,0.2,0.0058611856317452365,217,0.5,S230518h,7797884,9.523543349370418e-07
7817270,97.911,-16.472,254.583,9.521654251359802e-07,0.4,0.01172795751791349,218,0.5,S230518h,7817270,9.521654251359802e-07
7817286,97.884,-16.420,262.978,9.521654251359802e-07,0.2,0.0058600214321121195,219,0.5,S230518h,7817286,9.521654251359802e-07
7817291,97.907,-16.463,269.606,9.521654251359802e-07,0.1,0.0029260533892114336,220,0.5,S230518h,7817291,9.521654251359802e-07
7817207,97.595,-16.474,262.157,9.519518355732777e-07,0.4,0.011725324929353883,221,0.5,S230518h,7817207,9.519518355732777e-07
7817243,97.523,-16.440,252.445,9.516210105461632e-07,0.2,0.005856666353327602,222,0.5,S230518h,7817243,9.516210105461632e-07
7817229,97.540,-16.427,238.061,9.516210105461632e-07,0.3,0.008788956856836028,223,0.5,S230518h,7817229,9.516210105461632e-07
51045,85.257,4.681,227.586,9.515694987485151e-07,5.0,0.14659867419238523,224,0.5,S230518h,51045,9.515694987485151e-07
7817414,97.159,-16.115,253.720,9.501569073650639e-07,0.1,0.002919864415323177,225,0.5,S230518h,7817414,9.501569073650639e-07
53001,84.089,3.122,264.574,9.494329888905167e-07,3.0,0.087758537731913,226,0.5,S230518h,53001,9.494329888905167e-07
7303546,84.026,3.096,237.045,9.494329888905167e-07,0.4,0.011694278997724381,227,0.5,S230518h,7303546,9.494329888905167e-07
7245376,83.950,3.065,268.080,9.494329888905167e-07,0.4,0.011694278997724381,228,0.5,S230518h,7245376,9.494329888905167e-07
7816864,97.900,-16.570,220.699,9.481986331657332e-07,0.2,0.005835575174001292,229,0.5,S230518h,7816864,9.481986331657332e-07
7816889,97.937,-16.528,235.899,9.481986331657332e-07,0.1,0.0029138302601560196,230,0.5,S230518h,7816889,9.481986331657332e-07
7816880,97.930,-16.606,239.379,9.481986331657332e-07,0.2,0.005835575174001292,231,0.5,S230518h,7816880,9.481986331657332e-07
7816865,97.868,-16.572,234.703,9.481986331657332e-07,0.3,0.008757320087846562,232,0.5,S230518h,7816865,9.481986331657332e-07
1310496,96.137,-11.394,219.904,9.468902413298163e-07,2.0,0.0583463509992449,233,0.5,S230518h,1310496,9.468902413298163e-07
7854803,97.830,-15.589,242.196,9.435107231080235e-07,0.07,0.002027195176660244,234,0.5,S230518h,7854803,9.435107231080235e-07
7854792,97.867,-15.565,264.930,9.435107231080235e-07,0.6,0.01743588389216357,235,0.5,S230518h,7854792,9.435107231080235e-07
7854801,97.845,-15.553,233.383,9.435107231080235e-07,0.1,0.0028993851039528853,236,0.5,S230518h,7854801,9.435107231080235e-07
1295788,88.422,-3.266,276.160,9.402002653068497e-07,2.0,0.05793406600462114,237,0.5,S230518h,1295788,9.402002653068497e-07
7798774,97.473,-14.706,232.158,9.39868538143048e-07,0.3,0.008680315928866327,238,0.5,S230518h,7798774,9.39868538143048e-07
72838,81.084,7.927,227.067,9.391182583977334e-07,2.0,0.05786738486687469,239,0.5,S230518h,72838,9.391182583977334e-07
66893,81.347,8.076,247.456,9.378204290874295e-07,3.0,0.08668506210071165,240,0.5,S230518h,66893,9.378204290874295e-07
81657,81.504,8.095,246.987,9.378204290874295e-07,0.9,0.025999978372631023,241,0.5,S230518h,81657,9.378204290874295e-07
7733405,96.258,-14.746,264.055,9.374596631201476e-07,0.2,0.005769393827576292,242,0.5,S230518h,7733405,9.374596631201476e-07
7797954,96.944,-15.891,262.099,9.36258595212753e-07,0.1,0.002877038659809827,243,0.5,S230518h,7797954,9.36258595212753e-07
97810,81.216,7.564,214.225,9.341017026226581e-07,2.0,0.05755822820268689,244,0.5,S230518h,97810,9.341017026226581e-07
7817220,97.322,-16.426,259.630,9.330588988952199e-07,0.2,0.005742273116701006,245,0.5,S230518h,7817220,9.330588988952199e-07
7816893,97.656,-16.724,272.925,9.329637827953547e-07,0.5,0.014366089335766628,246,0.5,S230518h,7816893,9.329637827953547e-07
7816859,97.820,-16.773,249.212,9.329098756128002e-07,0.3,0.008615989417066674,247,0.5,S230518h,7816859,9.329098756128002e-07
7816955,97.451,-16.516,252.886,9.317774286069815e-07,0.2,0.005734375764467108,248,0.5,S230518h,7816955,9.317774286069815e-07
7817248,97.431,-16.484,229.370,9.317774286069815e-07,0.1,0.0028632305553889285,249,0.5,S230518h,7817248,9.317774286069815e-07
43641,82.884,4.672,274.433,9.315701270278489e-07,2.0,0.05740221409637135,250,0.5,S230518h,43641,9.315701270278489e-07
43640,82.886,4.690,213.831,9.315701270278489e-07,5.0,0.14351740722146225,251,0.5,S230518h,43640,9.315701270278489e-07
7816837,98.035,-16.722,275.639,9.31340724232353e-07,0.1,0.0028618849103512795,252,0.5,S230518h,7816837,9.31340724232353e-07
81661,81.450,7.273,271.557,9.307962425875301e-07,7.0,0.2007606126082293,253,0.5,S230518h,81661,9.307962425875301e-07
7798110,96.648,-15.447,265.603,9.293783328556511e-07,0.2,0.005719590791015134,254,0.5,S230518h,7798110,9.293783328556511e-07
61736,83.716,6.539,281.875,9.283017048227838e-07,2.0,0.05720079014109596,255,0.5,S230518h,61736,9.283017048227838e-07
7817145,97.291,-16.298,258.997,9.276995457334639e-07,0.3,0.008567824651925909,256,0.5,S230518h,7817145,9.276995457334639e-07
7817162,97.259,-16.295,212.935,9.276995457334639e-07,0.3,0.008567824651925909,257,0.5,S230518h,7817162,9.276995457334639e-07
66889,81.221,8.295,231.915,9.256014644671704e-07,3.0,0.08555552985452489,258,0.5,S230518h,66889,9.256014644671704e-07
81651,81.226,8.328,281.875,9.256014644671704e-07,1.4,0.03992169278347735,259,0.5,S230518h,81651,9.256014644671704e-07
49700,81.003,8.047,233.559,9.238962177425118e-07,3.0,0.08539789529029898,260,0.5,S230518h,49700,9.238962177425118e-07
7797854,97.003,-14.851,335.853,9.233340140888227e-07,0.1,0.002837213323807868,261,0.5,S230518h,7797854,9.233340140888227e-07
7798692,97.031,-14.848,331.279,9.233340140888227e-07,1.0,0.028443365121281948,262,0.5,S230518h,7798692,9.233340140888227e-07
7799052,96.851,-14.499,283.450,9.216883271403096e-07,0.2,0.005672199381029178,263,0.5,S230518h,7799052,9.216883271403096e-07
7798830,97.592,-14.766,267.133,9.215563544579644e-07,0.3,0.008511036430862848,264,0.5,S230518h,7798830,9.215563544579644e-07
7798489,97.021,-14.996,342.597,9.209742426890251e-07,0.3,0.008505655336520276,265,0.5,S230518h,7798489,9.209742426890251e-07
77382,82.335,5.406,261.681,9.208786976956611e-07,9.0,0.255372688253321,266,0.5,S230518h,77382,9.208786976956611e-07
7823173,97.410,-14.323,263.084,9.208035902614976e-07,0.3,0.008504077809898562,267,0.5,S230518h,7823173,9.208035902614976e-07
7817190,97.143,-16.225,268.571,9.201325119967661e-07,0.2,0.005662611316200704,268,0.5,S230518h,7817190,9.201325119967661e-07
7816887,97.650,-16.742,271.817,9.197265040988462e-07,1.0,0.02833220461549563,269,0.5,S230518h,7816887,9.197265040988462e-07
7816771,97.926,-17.080,248.528,9.193028075966181e-07,0.3,0.008490204437913436,270,0.5,S230518h,7816771,9.193028075966181e-07
7797845,97.065,-15.077,323.001,9.189512510873454e-07,0.1,0.0028237084366879587,271,0.5,S230518h,7797845,9.189512510873454e-07
7733485,95.932,-14.614,231.167,9.182433368884353e-07,0.06,0.0016897503958387176,272,0.5,S230518h,7733485,9.182433368884353e-07
7733436,96.041,-14.639,278.664,9.182433368884353e-07,0.2,0.005650968844737315,273,0.5,S230518h,7733436,9.182433368884353e-07
66937,82.017,7.960,242.770,9.179441964477697e-07,2.0,0.056562485120263524,274,0.5,S230518h,66937,9.179441964477697e-07
7798693,96.891,-14.760,345.706,9.175255336191652e-07,1.0,0.02826438470857316,275,0.5,S230518h,7798693,9.175255336191652e-07
7798719,97.130,-14.847,325.024,9.16974878125848e-07,0.4,0.01129421801167096,276,0.5,S230518h,7798719,9.16974878125848e-07
7798213,97.438,-15.441,319.804,9.168385839948977e-07,0.3,0.008467424929939881,277,0.5,S230518h,7798213,9.168385839948977e-07
7798241,97.415,-15.415,350.760,9.168385839948977e-07,0.6,0.016942764513569016,278,0.5,S230518h,7798241,9.168385839948977e-07
7798197,97.322,-15.530,294.945,9.160334710669057e-07,0.6,0.016927879438732463,279,0.5,S230518h,7798197,9.160334710669057e-07
7798215,97.352,-15.463,307.541,9.160146439706619e-07,0.5,0.014104957024334326,280,0.5,S230518h,7798215,9.160146439706619e-07
7762564,96.780,-14.352,298.811,9.160076005924813e-07,0.7,0.019749953773071406,281,0.5,S230518h,7762564,9.160076005924813e-07
7762567,96.703,-14.303,306.403,9.160076005924813e-07,0.3,0.008459743243493887,282,0.5,S230518h,7762567,9.160076005924813e-07
7816965,97.597,-16.759,231.877,9.159232236551455e-07,0.1,0.002814377982667501,283,0.5,S230518h,7816965,9.159232236551455e-07
7816973,97.611,-16.748,219.996,9.159232236551455e-07,0.1,0.002814377982667501,284,0.5,S230518h,7816973,9.159232236551455e-07
7798510,97.116,-15.273,283.189,9.152948229985667e-07,0.2,0.005632797956993333,285,0.5,S230518h,7798510,9.152948229985667e-07
7798504,97.185,-15.254,333.448,9.152948229985667e-07,0.1,0.00281244165165204,286,0.5,S230518h,7798504,9.152948229985667e-07
7798233,97.448,-15.343,338.216,9.146822004696847e-07,0.2,0.0056290225312644595,287,0.5,S230518h,7798233,9.146822004696847e-07
7798235,97.371,-15.323,284.068,9.146822004696847e-07,0.7,0.019721365493648734,288,0.5,S230518h,7798235,9.146822004696847e-07
7798236,97.238,-15.302,337.069,9.138755260880316e-07,0.3,0.008440034152102822,289,0.5,S230518h,7798236,9.138755260880316e-07
7798208,97.260,-15.327,347.480,9.138755260880316e-07,0.6,0.016887982957894898,290,0.5,S230518h,7798208,9.138755260880316e-07
72844,81.112,8.322,278.876,9.13021597105561e-07,2.0,0.056259118735037306,291,0.5,S230518h,72844,9.13021597105561e-07
72841,81.111,8.349,232.444,9.13021597105561e-07,1.1,0.030938953710110358,292,0.5,S230518h,72841,9.13021597105561e-07
1310465,94.940,-8.876,257.125,9.125923110856516e-07,4.0,0.11247324066823612,293,0.5,S230518h,1310465,9.125923110856516e-07
7817322,97.698,-15.914,322.899,9.123916330007303e-07,0.3,0.008426316908914955,294,0.5,S230518h,7817322,9.123916330007303e-07
7798797,97.263,-14.924,293.394,9.11632906633648e-07,0.2,0.005610230564170994,295,0.5,S230518h,7798797,9.11632906633648e-07
7798914,97.679,-14.437,246.011,9.114365277678296e-07,0.2,0.005609020334726819,296,0.5,S230518h,7798914,9.114365277678296e-07
7798672,96.750,-14.682,290.531,9.113829038497889e-07,0.4,0.011225294383950127,297,0.5,S230518h,7798672,9.113829038497889e-07
7816405,97.422,-16.605,224.026,9.108260763270086e-07,0.1,0.002798671817566437,298,0.5,S230518h,7816405,9.108260763270086e-07
7817313,97.670,-15.972,331.764,9.105812309110138e-07,0.6,0.01682707742708209,299,0.5,S230518h,7817313,9.105812309110138e-07
7797898,97.618,-15.888,292.125,9.103918381364052e-07,0.1,0.00279733377173889,300,0.5,S230518h,7797898,9.103918381364052e-07
7798444,97.378,-15.160,287.956,9.103123707259163e-07,0.1,0.002797088903739411,301,0.5,S230518h,7798444,9.103123707259163e-07
7798283,97.578,-15.458,294.863,9.094850195722375e-07,0.3,0.00839944790898972,302,0.5,S230518h,7798283,9.094850195722375e-07
7799029,96.613,-14.491,328.226,9.093841741551533e-07,1.0,0.02801351980776281,303,0.5,S230518h,7799029,9.093841741551533e-07
7817375,97.547,-16.052,343.604,9.092902510690039e-07,0.3,0.008397647451162227,304,0.5,S230518h,7817375,9.092902510690039e-07
7817285,97.839,-16.358,343.987,9.089929328733068e-07,0.4,0.01119583690404864,305,0.5,S230518h,7817285,9.089929328733068e-07
7817296,97.752,-16.346,299.291,9.089929328733068e-07,0.1,0.002793023235745221,306,0.5,S230518h,7817296,9.089929328733068e-07
42097,80.881,8.153,239.655,9.084570320941349e-07,4.0,0.11196354871390557,307,0.5,S230518h,42097,9.084570320941349e-07
7817264,97.725,-16.369,313.645,9.082821971214893e-07,2.0,0.05596704242710364,308,0.5,S230518h,7817264,9.082821971214893e-07
7817271,97.670,-16.403,299.937,9.082821971214893e-07,0.6,0.01678457247054861,309,0.5,S230518h,7817271,9.082821971214893e-07
62841,81.924,6.079,231.620,9.081999352797581e-07,1.2,0.033574017850882515,310,0.5,S230518h,62841,9.081999352797581e-07
1514826,96.765,-14.022,332.581,9.080463081601427e-07,2.0,0.05595250523312466,311,0.5,S230518h,1514826,9.080463081601427e-07
7817277,97.686,-16.190,299.286,9.077749234840388e-07,0.1,0.0027892701057430943,312,0.5,S230518h,7817277,9.077749234840388e-07
7762592,96.523,-14.284,285.939,9.075185704670178e-07,0.2,0.005584875031378108,313,0.5,S230518h,7762592,9.075185704670178e-07
7762576,96.431,-14.213,345.062,9.0564084963544e-07,1.0,0.027898174362264442,314,0.5,S230518h,7762576,9.0564084963544e-07
7798547,96.801,-14.998,307.235,9.050024611049427e-07,0.1,0.002780727140617837,315,0.5,S230518h,7798547,9.050024611049427e-07
7798551,96.878,-15.072,301.252,9.050024611049427e-07,0.1,0.002780727140617837,316,0.5,S230518h,7798551,9.050024611049427e-07
1305814,97.224,-13.435,246.681,9.035341893246487e-07,8.0,0.2227214865335561,317,0.5,S230518h,1305814,9.035341893246487e-07
81655,81.516,8.394,258.281,9.033210307723292e-07,1.4,0.03896053508751695,318,0.5,S230518h,81655,9.033210307723292e-07
66890,81.260,8.384,282.662,9.033210307723292e-07,2.0,0.055661299262319615,319,0.5,S230518h,66890,9.033210307723292e-07
1303300,93.763,-11.559,244.524,9.032577224241667e-07,2.0,0.05565739774131383,320,0.5,S230518h,1303300,9.032577224241667e-07
7798735,97.191,-14.761,337.731,9.029313107626948e-07,0.3,0.008338864826359106,321,0.5,S230518h,7798735,9.029313107626948e-07
7798814,97.357,-14.967,326.485,9.029206511537593e-07,0.2,0.005556539307410795,322,0.5,S230518h,7798814,9.029206511537593e-07
7817179,97.195,-16.381,280.305,9.023341379188529e-07,0.2,0.005552924786146891,323,0.5,S230518h,7817179,9.023341379188529e-07
7817171,97.194,-16.453,246.537,9.023341379188529e-07,0.2,0.005552924786146891,324,0.5,S230518h,7817171,9.023341379188529e-07
7816800,97.818,-17.087,256.520,9.021029783467567e-07,0.2,0.0055515002126863625,325,0.5,S230518h,7816800,9.021029783467567e-07
7816779,97.865,-17.110,247.245,9.021029783467567e-07,0.2,0.0055515002126863625,326,0.5,S230518h,7816779,9.021029783467567e-07
1510168,97.613,-16.308,329.180,9.020092464732542e-07,5.0,0.1389630159057516,327,0.5,S230518h,1510168,9.020092464732542e-07
7817242,97.548,-16.215,290.009,9.017701610431009e-07,0.2,0.005549449150324146,328,0.5,S230518h,7817242,9.017701610431009e-07
1376899,96.250,-13.903,334.589,9.01134615654069e-07,5.0,0.13882826311988675,329,0.5,S230518h,1376899,9.01134615654069e-07
7798282,97.710,-15.539,285.828,9.010385357594581e-07,0.5,0.013874222838137534,330,0.5,S230518h,7798282,9.010385357594581e-07
7798828,97.774,-14.873,246.226,9.009882929382273e-07,0.5,0.013873448756092624,331,0.5,S230518h,7798828,9.009882929382273e-07
7797825,97.741,-15.661,323.714,9.002335106264311e-07,0.1,0.002766032269398237,332,0.5,S230518h,7797825,9.002335106264311e-07
1303298,93.734,-6.535,269.062,8.998914117029418e-07,2.0,0.05544994118349695,333,0.5,S230518h,1303298,8.998914117029418e-07
7816852,97.881,-16.699,340.693,8.995650372587934e-07,0.6,0.016623408027143075,334,0.5,S230518h,7816852,8.995650372587934e-07
7816867,97.897,-16.752,325.043,8.995650372587934e-07,0.4,0.011079633800198968,335,0.5,S230518h,7816867,8.995650372587934e-07
1521292,95.605,-12.446,315.336,8.97309305998784e-07,2.0,0.05529081304421782,336,0.5,S230518h,1521292,8.97309305998784e-07
7762635,95.827,-14.382,263.055,8.964214045133994e-07,0.6,0.016565287970878997,337,0.5,S230518h,7762635,8.964214045133994e-07
7733462,95.695,-14.522,231.958,8.964214045133994e-07,0.2,0.005516486221166832,338,0.5,S230518h,7733462,8.964214045133994e-07
7733472,95.850,-14.422,273.282,8.964214045133994e-07,0.3,0.008278686658594872,339,0.5,S230518h,7733472,8.964214045133994e-07
7303088,84.741,1.918,230.815,8.955987810980334e-07,0.2,0.005511416617191912,340,0.5,S230518h,7303088,8.955987810980334e-07
7303470,84.256,2.661,249.174,8.948096746577038e-07,0.4,0.011021021792093298,341,0.5,S230518h,7303470,8.948096746577038e-07
7303464,84.288,2.681,225.995,8.948096746577038e-07,0.4,0.011021021792093298,342,0.5,S230518h,7303464,8.948096746577038e-07
7303379,84.186,2.672,279.571,8.948096746577038e-07,2.0,0.0551367675752235,343,0.5,S230518h,7303379,8.948096746577038e-07
7849415,98.127,-17.460,237.503,8.947672440913698e-07,0.5,0.013777602183489984,344,0.5,S230518h,7849415,8.947672440913698e-07
7817174,97.148,-16.328,242.889,8.938735186868481e-07,0.2,0.005500784295020976,345,0.5,S230518h,7817174,8.938735186868481e-07
7817180,97.060,-16.335,256.592,8.938735186868481e-07,0.2,0.005500784295020976,346,0.5,S230518h,7817180,8.938735186868481e-07
66896,81.505,6.831,250.860,8.935102330370056e-07,2.0,0.05505668652863017,347,0.5,S230518h,66896,8.935102330370056e-07
7798485,96.901,-15.139,322.913,8.933991236665907e-07,0.2,0.005497860727765953,348,0.5,S230518h,7798485,8.933991236665907e-07
51072,85.924,4.182,246.365,8.933870088632419e-07,5.0,0.13763460337688563,349,0.5,S230518h,51072,8.933870088632419e-07
48410,87.024,2.883,254.051,8.931592789839515e-07,4.0,0.11007803102680608,350,0.5,S230518h,48410,8.931592789839515e-07
49689,80.606,8.423,235.404,8.92846284930396e-07,1.0,0.02750392728106988,351,0.5,S230518h,49689,8.92846284930396e-07
7798968,97.237,-14.560,313.392,8.926405998828551e-07,0.5,0.013744837361423949,352,0.5,S230518h,7798968,8.926405998828551e-07
7798809,97.415,-14.836,329.483,8.925964164398835e-07,0.2,0.005492913861835324,353,0.5,S230518h,7798809,8.925964164398835e-07
7798263,97.612,-15.432,327.219,8.919519736538831e-07,0.9,0.02472794180230483,354,0.5,S230518h,7798263,8.919519736538831e-07
72837,81.082,7.513,279.055,8.917887961230116e-07,2.0,0.054950599061889684,355,0.5,S230518h,72837,8.917887961230116e-07
7798445,97.521,-15.200,312.808,8.916517036099458e-07,0.1,0.0027395886001869625,356,0.5,S230518h,7798445,8.916517036099458e-07
7798341,97.568,-15.150,335.794,8.916517036099458e-07,0.6,0.01647710486956803,357,0.5,S230518h,7798341,8.916517036099458e-07
7817235,97.510,-16.436,304.585,8.913701997837157e-07,0.4,0.01097862869905193,358,0.5,S230518h,7817235,8.913701997837157e-07
7798972,97.279,-14.582,327.576,8.912776256038298e-07,0.2,0.005484786513233688,359,0.5,S230518h,7798972,8.912776256038298e-07
7798976,97.346,-14.644,330.697,8.912776256038298e-07,0.2,0.005484786513233688,360,0.5,S230518h,7798976,8.912776256038298e-07
1521345,96.258,-14.059,323.920,8.906693740906408e-07,4.0,0.10977113891776767,361,0.5,S230518h,1521345,8.906693740906408e-07
7798679,96.693,-14.904,317.535,8.905047890915591e-07,0.2,0.005480023732377484,362,0.5,S230518h,7798679,8.905047890915591e-07
1307160,96.023,-12.372,291.413,8.904408913405152e-07,3.0,0.08230525437086259,363,0.5,S230518h,1307160,8.904408913405152e-07
7854781,97.834,-15.712,334.682,8.898624693559613e-07,1.0,0.02741198506903198,364,0.5,S230518h,7854781,8.898624693559613e-07
