#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
644,106.813,-78.899,108.876,-78.479,109.033,-79.303,104.593,-79.303,104.750,-78.479,9,0.066,1035,0.95,S230518h,644,0.066
122,79.024,-85.242,83.587,-84.814,84.445,-85.635,73.603,-85.635,74.462,-84.814,28,0.066,1036,0.95,S230518h,122,0.066
34980,88.212,3.568,88.625,3.980,88.625,3.156,87.799,3.156,87.799,3.980,5,0.065,1037,0.95,S230518h,34980,0.065
39916,77.027,12.291,77.449,12.702,77.448,11.878,76.606,11.878,76.605,12.702,1,0.065,1038,0.95,S230518h,39916,0.065
46796,64.504,24.978,64.960,25.389,64.957,24.565,64.051,24.565,64.048,25.389,6,0.065,1039,0.95,S230518h,46796,0.065
34065,82.467,1.982,82.879,2.394,82.879,1.570,82.055,1.570,82.055,2.394,33,0.065,1040,0.95,S230518h,34065,0.065
1114,303.652,-75.727,305.277,-75.309,305.371,-76.133,301.933,-76.133,302.027,-75.309,15,0.065,1041,0.95,S230518h,1114,0.065
948,132.110,-76.520,133.826,-76.102,133.932,-76.925,130.289,-76.925,130.395,-76.102,29,0.065,1042,0.95,S230518h,948,0.065
44277,70.820,20.220,71.260,20.632,71.258,19.808,70.382,19.808,70.379,20.632,9,0.064,1043,0.95,S230518h,44277,0.064
3238,121.818,-64.626,122.765,-64.210,122.794,-65.034,120.842,-65.034,120.871,-64.210,33,0.064,1044,0.95,S230518h,3238,0.064
35433,88.212,4.361,88.625,4.773,88.625,3.949,87.799,3.949,87.798,4.773,10,0.064,1045,0.95,S230518h,35433,0.064
1362,308.976,-74.141,310.447,-73.724,310.523,-74.548,307.430,-74.548,307.506,-73.724,17,0.064,1046,0.95,S230518h,1362,0.064
17466,107.463,-28.150,107.928,-27.737,107.932,-28.561,106.994,-28.561,106.997,-27.737,8,0.064,1047,0.95,S230518h,17466,0.064
30445,90.596,-4.361,91.009,-3.949,91.009,-4.773,90.183,-4.773,90.183,-3.949,3,0.064,1048,0.95,S230518h,30445,0.064
42549,69.517,17.048,69.949,17.460,69.947,16.636,69.087,16.636,69.085,17.460,4,0.063,1049,0.95,S230518h,42549,0.063
563,131.294,-79.692,133.508,-79.272,133.690,-80.095,128.898,-80.095,129.080,-79.272,28,0.063,1050,0.95,S230518h,563,0.063
44703,70.306,21.013,70.748,21.425,70.746,20.601,69.866,20.601,69.863,21.425,7,0.063,1051,0.95,S230518h,44703,0.063
46378,62.308,24.185,62.761,24.596,62.758,23.772,61.858,23.772,61.855,24.596,6,0.063,1052,0.95,S230518h,46378,0.063
1494,308.571,-73.348,309.975,-72.931,310.044,-73.755,307.099,-73.755,307.168,-72.931,20,0.063,1053,0.95,S230518h,1494,0.063
26407,98.475,-11.498,98.895,-11.085,98.896,-11.909,98.054,-11.909,98.056,-11.085,5,0.063,1054,0.95,S230518h,26407,0.063
34839,336.211,2.775,336.624,3.187,336.624,2.363,335.799,2.363,335.799,3.187,27,0.063,1055,0.95,S230518h,34839,0.063
2003,126.115,-70.176,127.306,-69.760,127.354,-70.584,124.875,-70.584,124.924,-69.760,24,0.062,1056,0.95,S230518h,2003,0.062
40798,73.303,13.877,73.728,14.288,73.727,13.464,72.880,13.464,72.878,14.288,6,0.062,1057,0.95,S230518h,40798,0.062
33620,89.604,1.189,90.016,1.601,90.016,0.777,89.191,0.777,89.191,1.601,5,0.062,1058,0.95,S230518h,33620,0.062
32256,88.018,-1.189,88.430,-0.777,88.430,-1.601,87.605,-1.601,87.606,-0.777,2,0.062,1059,0.95,S230518h,32256,0.062
29389,329.667,-6.740,330.082,-6.328,330.083,-7.152,329.252,-7.152,329.253,-6.328,31,0.061,1060,0.95,S230518h,29389,0.061
20760,103.830,-21.806,104.272,-21.394,104.275,-22.218,103.385,-22.218,103.387,-21.394,5,0.061,1061,0.95,S230518h,20760,0.061
44273,67.447,20.220,67.888,20.632,67.885,19.808,67.009,19.808,67.007,20.632,3,0.061,1062,0.95,S230518h,44273,0.061
34526,88.018,2.775,88.430,3.187,88.430,2.363,87.605,2.363,87.605,3.187,4,0.060,1063,0.99,S230518h,34526,0.060
45966,67.177,23.392,67.627,23.803,67.625,22.979,66.730,22.979,66.727,23.803,4,0.060,1064,0.99,S230518h,45966,0.060
18681,105.366,-25.771,105.822,-25.358,105.825,-26.182,104.907,-26.182,104.910,-25.358,6,0.060,1065,0.99,S230518h,18681,0.060
45960,62.010,23.392,62.460,23.803,62.457,22.979,61.562,22.979,61.559,23.803,11,0.060,1066,0.99,S230518h,45960,0.060
32705,84.053,-0.396,84.465,0.016,84.465,-0.808,83.641,-0.808,83.641,0.016,7,0.060,1067,0.99,S230518h,32705,0.060
374,321.818,-82.070,324.656,-81.648,324.964,-82.471,318.672,-82.471,318.981,-81.648,15,0.060,1068,0.99,S230518h,374,0.060
19498,98.654,-24.185,99.104,-23.772,99.107,-24.596,98.201,-24.596,98.204,-23.772,45,0.060,1069,0.99,S230518h,19498,0.060
2161,123.681,-69.383,124.829,-68.967,124.874,-69.791,122.488,-69.791,122.533,-68.967,31,0.060,1070,0.99,S230518h,2161,0.060
32260,91.189,-1.189,91.601,-0.777,91.602,-1.601,90.777,-1.601,90.777,-0.777,4,0.060,1071,0.99,S230518h,32260,0.060
407,130.000,-81.278,132.593,-80.856,132.848,-81.679,127.152,-81.679,127.407,-80.856,24,0.060,1072,0.99,S230518h,407,0.060
3237,120.000,-64.626,120.947,-64.210,120.976,-65.034,119.024,-65.034,119.053,-64.210,20,0.060,1073,0.99,S230518h,3237,0.060
34518,81.674,2.775,82.087,3.187,82.086,2.363,81.262,2.363,81.261,3.187,22,0.060,1074,0.99,S230518h,34518,0.060
13985,110.992,-35.286,111.494,-34.873,111.499,-35.697,110.485,-35.697,110.490,-34.873,9,0.059,1075,0.99,S230518h,13985,0.059
18682,106.244,-25.771,106.700,-25.358,106.703,-26.182,105.785,-26.182,105.788,-25.358,11,0.059,1076,0.99,S230518h,18682,0.059
40800,74.932,13.877,75.357,14.288,75.356,13.464,74.508,13.464,74.507,14.288,5,0.059,1077,0.99,S230518h,40800,0.059
22035,102.378,-19.427,102.813,-19.015,102.816,-19.839,101.940,-19.839,101.942,-19.015,5,0.059,1078,0.99,S230518h,22035,0.059
37681,80.000,8.326,80.417,8.738,80.416,7.914,79.584,7.914,79.583,8.738,4,0.059,1079,0.99,S230518h,37681,0.059
12886,110.693,-37.665,111.210,-37.252,111.216,-38.076,110.169,-38.076,110.175,-37.252,6,0.059,1080,0.99,S230518h,12886,0.059
19914,98.182,-23.392,98.629,-22.979,98.632,-23.803,97.732,-23.803,97.734,-22.979,41,0.059,1081,0.99,S230518h,19914,0.059
39027,79.732,10.705,80.151,11.117,80.150,10.293,79.313,10.293,79.312,11.117,2,0.058,1082,0.99,S230518h,39027,0.058
29991,89.204,-5.154,89.617,-4.742,89.617,-5.566,88.790,-5.566,88.790,-4.742,3,0.058,1083,0.99,S230518h,29991,0.058
46795,63.632,24.978,64.088,25.389,64.085,24.565,63.179,24.565,63.176,25.389,10,0.057,1084,0.99,S230518h,46795,0.057
12887,111.690,-37.665,112.207,-37.252,112.213,-38.076,111.166,-38.076,111.172,-37.252,8,0.057,1085,0.99,S230518h,12887,0.057
20339,103.714,-22.599,104.159,-22.187,104.162,-23.011,103.267,-23.011,103.269,-22.187,7,0.057,1086,0.99,S230518h,20339,0.057
5992,119.087,-55.110,119.800,-54.696,119.815,-55.520,118.360,-55.520,118.375,-54.696,17,0.057,1087,0.99,S230518h,5992,0.057
3438,122.365,-63.833,123.285,-63.418,123.313,-64.242,121.416,-64.242,121.444,-63.418,30,0.056,1088,0.99,S230518h,3438,0.056
11474,111.329,-40.837,111.871,-40.424,111.877,-41.248,110.782,-41.248,110.788,-40.424,16,0.056,1089,0.99,S230518h,11474,0.056
26399,92.018,-11.498,92.438,-11.085,92.439,-11.909,91.597,-11.909,91.598,-11.085,7,0.056,1090,0.99,S230518h,26399,0.056
401,100.000,-81.278,102.593,-80.856,102.848,-81.679,97.152,-81.679,97.407,-80.856,32,0.056,1091,0.99,S230518h,401,0.056
26853,98.255,-10.705,98.674,-10.293,98.675,-11.117,97.835,-11.117,97.836,-10.293,6,0.056,1092,0.99,S230518h,26853,0.056
45541,62.571,22.599,63.019,23.011,63.016,22.187,62.126,22.187,62.124,23.011,5,0.056,1093,0.99,S230518h,45541,0.056
31801,87.225,-1.982,87.637,-1.570,87.637,-2.394,86.812,-2.394,86.813,-1.570,1,0.055,1094,0.99,S230518h,31801,0.055
476,104.810,-80.485,107.199,-80.064,107.412,-80.887,102.208,-80.887,102.422,-80.064,15,0.055,1095,0.99,S230518h,476,0.055
21181,101.647,-21.013,102.087,-20.601,102.090,-21.425,101.204,-21.425,101.207,-20.601,11,0.055,1096,0.99,S230518h,21181,0.055
49211,47.273,29.736,47.749,30.147,47.745,29.323,46.800,29.323,46.796,30.147,7,0.055,1097,0.99,S230518h,49211,0.055
37234,83.016,7.533,83.432,7.945,83.431,7.121,82.600,7.121,82.600,7.945,3,0.055,1098,0.99,S230518h,37234,0.055
7364,117.909,-51.145,118.560,-50.732,118.572,-51.556,117.247,-51.556,117.259,-50.732,6,0.055,1099,0.99,S230518h,7364,0.055
8244,116.821,-48.767,117.441,-48.353,117.451,-49.177,116.191,-49.177,116.201,-48.353,45,0.055,1100,0.99,S230518h,8244,0.055
28486,328.800,-8.326,329.216,-7.914,329.217,-8.738,328.383,-8.738,328.384,-7.914,34,0.055,1101,0.99,S230518h,28486,0.055
47612,59.118,26.564,59.580,26.975,59.577,26.151,58.659,26.151,58.655,26.975,27,0.055,1102,0.99,S230518h,47612,0.055
77,347.586,-86.828,354.148,-86.393,356.080,-87.210,339.092,-87.210,341.024,-86.393,30,0.055,1103,0.99,S230518h,77,0.055
333,98.182,-82.070,101.019,-81.648,101.328,-82.471,95.036,-82.471,95.344,-81.648,26,0.055,1104,0.99,S230518h,333,0.055
1051,106.435,-75.727,108.060,-75.309,108.154,-76.133,104.716,-76.133,104.810,-75.309,34,0.055,1105,0.99,S230518h,1051,0.055
41,229.091,-87.621,237.492,-87.179,240.924,-87.990,217.258,-87.990,220.690,-87.179,45,0.054,1106,0.99,S230518h,41,0.054
16670,108.182,-29.736,108.654,-29.323,108.658,-30.147,107.705,-30.147,107.709,-29.323,10,0.054,1107,0.99,S230518h,16670,0.054
39919,79.459,12.291,79.882,12.702,79.880,11.878,79.038,11.878,79.037,12.702,5,0.054,1108,0.99,S230518h,39919,0.054
36787,86.208,6.740,86.624,7.152,86.623,6.328,85.794,6.328,85.793,7.152,7,0.054,1109,0.99,S230518h,36787,0.054
9159,107.089,-46.388,107.681,-45.974,107.690,-46.798,106.487,-46.798,106.496,-45.974,31,0.053,1110,0.99,S230518h,9159,0.053
2162,125.890,-69.383,127.038,-68.967,127.082,-69.791,124.697,-69.791,124.742,-68.967,25,0.053,1111,0.99,S230518h,2162,0.053
191,283.404,-84.449,287.364,-84.023,287.994,-84.845,278.814,-84.845,279.445,-84.023,22,0.053,1112,0.99,S230518h,191,0.053
47616,62.647,26.564,63.109,26.975,63.106,26.151,62.188,26.151,62.185,26.975,11,0.053,1113,0.99,S230518h,47616,0.053
27294,93.214,-9.912,93.632,-9.500,93.633,-10.324,92.796,-10.324,92.797,-9.500,4,0.053,1114,0.99,S230518h,27294,0.053
10460,113.514,-43.216,114.075,-42.802,114.083,-43.626,112.944,-43.626,112.952,-42.802,12,0.053,1115,0.99,S230518h,10460,0.053
38583,82.768,9.912,83.187,10.324,83.186,9.500,82.350,9.500,82.349,10.324,4,0.053,1116,0.99,S230518h,38583,0.053
520,305.316,-80.485,307.705,-80.064,307.919,-80.887,302.714,-80.887,302.928,-80.064,14,0.053,1117,0.99,S230518h,520,0.053
23756,94.737,-16.256,95.165,-15.843,95.167,-16.667,94.307,-16.667,94.309,-15.843,29,0.053,1118,0.99,S230518h,23756,0.053
244,286.667,-83.656,290.165,-83.232,290.647,-84.054,282.686,-84.054,283.169,-83.232,20,0.053,1119,0.99,S230518h,244,0.053
49215,50.909,29.736,51.386,30.147,51.382,29.323,50.437,29.323,50.433,30.147,15,0.053,1120,0.99,S230518h,49215,0.053
17458,100.299,-28.150,100.764,-27.737,100.768,-28.561,99.829,-28.561,99.833,-27.737,37,0.052,1121,0.99,S230518h,17458,0.052
10794,113.234,-42.423,113.789,-42.010,113.796,-42.834,112.673,-42.834,112.680,-42.010,5,0.052,1122,0.99,S230518h,10794,0.052
45959,61.148,23.392,61.599,23.803,61.596,22.979,60.701,22.979,60.698,23.803,17,0.052,1123,0.99,S230518h,45959,0.052
31656,332.247,-2.775,332.659,-2.363,332.659,-3.187,331.834,-3.187,331.834,-2.363,29,0.052,1124,0.99,S230518h,31656,0.052
37678,77.600,8.326,78.017,8.738,78.016,7.914,77.184,7.914,77.183,8.738,16,0.052,1125,0.99,S230518h,37678,0.052
41241,74.455,14.670,74.881,15.081,74.880,14.257,74.029,14.257,74.028,15.081,2,0.052,1126,0.99,S230518h,41241,0.052
27139,328.591,-10.705,329.009,-10.293,329.010,-11.117,328.171,-11.117,328.172,-10.293,22,0.052,1127,0.99,S230518h,27139,0.052
3852,119.439,-62.247,120.312,-61.832,120.336,-62.656,118.542,-62.656,118.566,-61.832,24,0.052,1128,0.99,S230518h,3852,0.052
11476,113.410,-40.837,113.952,-40.424,113.958,-41.248,112.862,-41.248,112.869,-40.424,12,0.051,1129,0.99,S230518h,11476,0.051
48419,54.627,28.150,55.096,28.561,55.092,27.737,54.161,27.737,54.158,28.561,26,0.051,1130,0.99,S230518h,48419,0.051
42120,75.789,16.256,76.220,16.667,76.218,15.843,75.361,15.843,75.359,16.667,5,0.051,1131,0.99,S230518h,42120,0.051
3042,118.125,-65.419,119.100,-65.003,119.131,-65.827,117.119,-65.827,117.150,-65.003,16,0.051,1132,0.99,S230518h,3042,0.051
32707,85.639,-0.396,86.051,0.016,86.051,-0.808,85.227,-0.808,85.227,0.016,5,0.051,1133,0.99,S230518h,32707,0.051
45958,60.287,23.392,60.737,23.803,60.735,22.979,59.840,22.979,59.837,23.803,17,0.051,1134,0.99,S230518h,45958,0.051
46381,64.904,24.185,65.357,24.596,65.354,23.772,64.454,23.772,64.451,24.596,3,0.051,1135,0.99,S230518h,46381,0.051
1238,315.372,-74.934,316.915,-74.517,317.000,-75.340,313.744,-75.340,313.828,-74.517,10,0.051,1136,0.99,S230518h,1238,0.051
19506,105.577,-24.185,106.027,-23.772,106.030,-24.596,105.124,-24.596,105.127,-23.772,5,0.051,1137,0.99,S230518h,19506,0.051
47615,61.765,26.564,62.227,26.975,62.224,26.151,61.306,26.151,61.302,26.975,13,0.051,1138,0.99,S230518h,47615,0.051
42984,69.838,17.841,70.272,18.253,70.270,17.429,69.407,17.429,69.405,18.253,4,0.051,1139,0.99,S230518h,42984,0.051
3853,121.121,-62.247,121.994,-61.832,122.018,-62.656,120.225,-62.656,120.249,-61.832,21,0.051,1140,0.99,S230518h,3853,0.051
48423,58.209,28.150,58.678,28.561,58.674,27.737,57.743,27.737,57.740,28.561,36,0.051,1141,0.99,S230518h,48423,0.051
1175,127.934,-74.934,129.477,-74.517,129.562,-75.340,126.306,-75.340,126.390,-74.517,26,0.051,1142,0.99,S230518h,1175,0.051
408,135.000,-81.278,137.593,-80.856,137.848,-81.679,132.152,-81.679,132.407,-80.856,21,0.050,1143,0.99,S230518h,408,0.050
29092,92.594,-6.740,93.009,-6.328,93.009,-7.152,92.179,-7.152,92.180,-6.328,1,0.050,1144,0.99,S230518h,29092,0.050
2675,125.304,-67.004,126.341,-66.589,126.377,-67.413,124.231,-67.413,124.267,-66.589,23,0.050,1145,0.99,S230518h,2675,0.050
34073,88.811,1.982,89.223,2.394,89.223,1.570,88.398,1.570,88.398,2.394,2,0.050,1146,0.99,S230518h,34073,0.050
1424,119.098,-73.348,120.501,-72.931,120.571,-73.755,117.625,-73.755,117.694,-72.931,2,0.050,1147,0.99,S230518h,1424,0.050
63,173.793,-86.828,180.355,-86.393,182.287,-87.210,165.299,-87.210,167.231,-86.393,20,0.050,1148,0.99,S230518h,63,0.050
375,327.273,-82.070,330.110,-81.648,330.419,-82.471,324.127,-82.471,324.435,-81.648,11,0.050,1149,0.99,S230518h,375,0.050
3043,120.000,-65.419,120.975,-65.003,121.006,-65.827,118.994,-65.827,119.025,-65.003,24,0.050,1150,0.99,S230518h,3043,0.050
896,318.058,-77.313,319.876,-76.894,319.995,-77.718,316.121,-77.718,316.241,-76.894,14,0.049,1151,0.99,S230518h,896,0.049
1633,310.791,-72.555,312.135,-72.138,312.198,-72.962,309.385,-72.962,309.448,-72.138,15,0.049,1152,0.99,S230518h,1633,0.049
47614,60.882,26.564,61.345,26.975,61.341,26.151,60.423,26.151,60.420,26.975,15,0.049,1153,0.99,S230518h,47614,0.049
39026,78.926,10.705,79.346,11.117,79.345,10.293,78.507,10.293,78.506,11.117,3,0.049,1154,0.99,S230518h,39026,0.049
26845,91.812,-10.705,92.231,-10.293,92.232,-11.117,91.392,-11.117,91.393,-10.293,6,0.049,1155,0.99,S230518h,26845,0.049
35432,87.417,4.361,87.831,4.773,87.830,3.949,87.004,3.949,87.004,4.773,6,0.049,1156,0.99,S230518h,35432,0.049
25513,93.454,-13.084,93.876,-12.671,93.877,-13.495,93.030,-13.495,93.031,-12.671,7,0.049,1157,0.99,S230518h,25513,0.049
4750,120.508,-59.075,121.301,-58.660,121.320,-59.484,119.697,-59.484,119.716,-58.660,24,0.049,1158,0.99,S230518h,4750,0.049
24638,99.818,-14.670,100.243,-14.257,100.245,-15.081,99.391,-15.081,99.393,-14.257,6,0.048,1159,0.99,S230518h,24638,0.048
519,300.759,-80.485,303.148,-80.064,303.362,-80.887,298.157,-80.887,298.371,-80.064,10,0.048,1160,0.99,S230518h,519,0.048
15500,110.052,-32.115,110.536,-31.702,110.540,-32.526,109.563,-32.526,109.568,-31.702,9,0.048,1161,0.99,S230518h,15500,0.048
38135,83.385,9.119,83.803,9.531,83.802,8.707,82.969,8.707,82.968,9.531,2,0.048,1162,0.99,S230518h,38135,0.048
42550,70.345,17.048,70.777,17.460,70.775,16.636,69.915,16.636,69.913,17.460,4,0.048,1163,0.99,S230518h,42550,0.048
7079,117.032,-51.938,117.694,-51.524,117.706,-52.348,116.357,-52.348,116.370,-51.524,12,0.047,1164,0.99,S230518h,7079,0.047
47201,57.951,25.771,58.410,26.182,58.407,25.358,57.495,25.358,57.492,26.182,20,0.047,1165,0.99,S230518h,47201,0.047
643,102.857,-78.899,104.920,-78.479,105.077,-79.303,100.637,-79.303,100.794,-78.479,8,0.047,1166,0.99,S230518h,643,0.047
43848,70.490,19.427,70.927,19.839,70.925,19.015,70.054,19.015,70.052,19.839,5,0.047,1167,0.99,S230518h,43848,0.047
22456,95.220,-18.634,95.654,-18.222,95.656,-19.046,94.785,-19.046,94.787,-18.222,28,0.047,1168,0.99,S230518h,22456,0.047
32252,84.846,-1.189,85.258,-0.777,85.258,-1.601,84.434,-1.601,84.434,-0.777,7,0.047,1169,0.99,S230518h,32252,0.047
28637,89.401,-7.533,89.817,-7.121,89.817,-7.945,88.985,-7.945,88.986,-7.121,4,0.047,1170,0.99,S230518h,28637,0.047
21609,103.700,-20.220,104.138,-19.808,104.140,-20.632,103.260,-20.632,103.262,-19.808,6,0.047,1171,0.99,S230518h,21609,0.047
29998,94.779,-5.154,95.192,-4.742,95.193,-5.566,94.365,-5.566,94.365,-4.742,7,0.047,1172,0.99,S230518h,29998,0.047
45119,62.979,21.806,63.424,22.218,63.421,21.394,62.536,21.394,62.534,22.218,6,0.046,1173,0.99,S230518h,45119,0.046
30894,87.417,-3.568,87.830,-3.156,87.830,-3.980,87.004,-3.980,87.005,-3.156,2,0.046,1174,0.99,S230518h,30894,0.046
4743,109.831,-59.075,110.623,-58.660,110.642,-59.484,109.019,-59.484,109.038,-58.660,24,0.046,1175,0.99,S230518h,4743,0.046
4291,121.600,-60.661,122.430,-60.246,122.452,-61.070,120.748,-61.070,120.770,-60.246,27,0.046,1176,0.99,S230518h,4291,0.046
4981,110.083,-58.282,110.857,-57.868,110.875,-58.692,109.290,-58.692,109.308,-57.868,27,0.046,1177,0.99,S230518h,4981,0.046
121,70.244,-85.242,74.807,-84.814,75.665,-85.635,64.823,-85.635,65.681,-84.814,18,0.046,1178,0.99,S230518h,121,0.046
41678,72.329,15.463,72.757,15.874,72.755,15.050,71.902,15.050,71.900,15.874,2,0.046,1179,0.99,S230518h,41678,0.046
40359,76.388,13.084,76.812,13.495,76.811,12.671,75.966,12.671,75.965,13.495,1,0.045,1180,0.99,S230518h,40359,0.045
10461,114.595,-43.216,115.156,-42.802,115.164,-43.626,114.025,-43.626,114.033,-42.802,6,0.045,1181,0.99,S230518h,10461,0.045
17058,100.150,-28.943,100.619,-28.530,100.623,-29.354,99.678,-29.354,99.681,-28.530,22,0.045,1182,0.99,S230518h,17058,0.045
40354,72.325,13.084,72.749,13.495,72.747,12.671,71.903,12.671,71.901,13.495,2,0.045,1183,0.99,S230518h,40354,0.045
47204,60.585,25.771,61.044,26.182,61.041,25.358,60.129,25.358,60.126,26.182,9,0.045,1184,0.99,S230518h,47204,0.045
21608,102.857,-20.220,103.295,-19.808,103.297,-20.632,102.417,-20.632,102.419,-19.808,4,0.045,1185,0.99,S230518h,21608,0.045
30296,332.124,-5.154,332.537,-4.742,332.538,-5.566,331.710,-5.566,331.710,-4.742,25,0.045,1186,0.99,S230518h,30296,0.045
52,37.241,-86.828,43.804,-86.393,45.735,-87.210,28.747,-87.210,30.679,-86.393,41,0.045,1187,0.99,S230518h,52,0.045
48020,59.556,27.357,60.021,27.768,60.018,26.944,59.093,26.944,59.090,27.768,20,0.044,1188,0.99,S230518h,48020,0.044
145,280.976,-85.242,285.538,-84.814,286.397,-85.635,275.555,-85.635,276.413,-84.814,21,0.044,1189,0.99,S230518h,145,0.044
37680,79.200,8.326,79.617,8.738,79.616,7.914,78.784,7.914,78.783,8.738,5,0.044,1190,0.99,S230518h,37680,0.044
38136,84.187,9.119,84.605,9.531,84.604,8.707,83.770,8.707,83.769,9.531,5,0.044,1191,0.99,S230518h,38136,0.044
33473,333.040,0.396,333.452,0.808,333.452,-0.016,332.628,-0.016,332.628,0.808,37,0.044,1192,0.99,S230518h,33473,0.044
46792,61.017,24.978,61.473,25.389,61.470,24.565,60.564,24.565,60.561,25.389,7,0.044,1193,0.99,S230518h,46792,0.044
38575,76.339,9.912,76.758,10.324,76.757,9.500,75.922,9.500,75.921,10.324,30,0.044,1194,0.99,S230518h,38575,0.044
222,140.000,-83.656,143.498,-83.232,143.980,-84.054,136.020,-84.054,136.502,-83.232,21,0.044,1195,0.99,S230518h,222,0.044
45122,65.532,21.806,65.977,22.218,65.974,21.394,65.089,21.394,65.087,22.218,4,0.043,1196,0.99,S230518h,45122,0.043
17066,107.368,-28.943,107.837,-28.530,107.841,-29.354,106.896,-29.354,106.899,-28.530,8,0.043,1197,0.99,S230518h,17066,0.043
651,134.505,-78.899,136.569,-78.479,136.726,-79.303,132.285,-79.303,132.442,-78.479,21,0.043,1198,0.99,S230518h,651,0.043
25954,91.622,-12.291,92.043,-11.878,92.044,-12.702,91.199,-12.702,91.201,-11.878,5,0.043,1199,0.99,S230518h,25954,0.043
37235,83.814,7.533,84.230,7.945,84.229,7.121,83.399,7.121,83.398,7.945,3,0.043,1200,0.99,S230518h,37235,0.043
43419,71.833,18.634,72.269,19.046,72.267,18.222,71.399,18.222,71.397,19.046,5,0.043,1201,0.99,S230518h,43419,0.043
43420,72.668,18.634,73.104,19.046,73.102,18.222,72.234,18.222,72.232,19.046,2,0.043,1202,0.99,S230518h,43420,0.043
49219,54.545,29.736,55.022,30.147,55.018,29.323,54.073,29.323,54.069,30.147,12,0.043,1203,0.99,S230518h,49219,0.043
30748,331.391,-4.361,331.804,-3.949,331.804,-4.773,330.977,-4.773,330.978,-3.949,24,0.043,1204,0.99,S230518h,30748,0.043
42982,68.176,17.841,68.609,18.253,68.607,17.429,67.744,17.429,67.742,18.253,5,0.043,1205,0.99,S230518h,42982,0.043
46380,64.038,24.185,64.492,24.596,64.489,23.772,63.588,23.772,63.585,24.596,2,0.042,1206,0.99,S230518h,46380,0.042
1235,306.446,-74.934,307.990,-74.517,308.074,-75.340,304.818,-75.340,304.903,-74.517,20,0.042,1207,0.99,S230518h,1235,0.042
31345,85.639,-2.775,86.051,-2.363,86.051,-3.187,85.226,-3.187,85.226,-2.363,2,0.042,1208,0.99,S230518h,31345,0.042
48019,58.667,27.357,59.132,27.768,59.129,26.944,58.205,26.944,58.201,27.768,22,0.042,1209,0.99,S230518h,48019,0.042
43850,72.168,19.427,72.606,19.839,72.604,19.015,71.732,19.015,71.730,19.839,6,0.042,1210,0.99,S230518h,43850,0.042
47200,57.073,25.771,57.532,26.182,57.529,25.358,56.617,25.358,56.614,26.182,30,0.042,1211,0.99,S230518h,47200,0.042
32566,333.833,-1.189,334.245,-0.777,334.245,-1.601,333.420,-1.601,333.421,-0.777,19,0.042,1212,0.99,S230518h,32566,0.042
39030,82.148,10.705,82.568,11.117,82.566,10.293,81.729,10.293,81.728,11.117,4,0.042,1213,0.99,S230518h,39030,0.042
32712,89.604,-0.396,90.016,0.016,90.016,-0.808,89.191,-0.808,89.192,0.016,2,0.041,1214,0.99,S230518h,32712,0.041
15115,109.034,-32.907,109.522,-32.495,109.527,-33.319,108.541,-33.319,108.545,-32.495,7,0.041,1215,0.99,S230518h,15115,0.041
36777,78.226,6.740,78.641,7.152,78.641,6.328,77.812,6.328,77.811,7.152,20,0.041,1216,0.99,S230518h,36777,0.041
